season,week,team,opponent,elo,qb_adj,pass_off_value_pre,pass_def_value_pre,rush_off_value_pre,rush_def_value_pre,st_off_value_pre,st_def_value_pre,pass_off_value_post,pass_def_value_post,rush_off_value_post,rush_def_value_post,st_off_value_post,st_def_value_post
2005,8,CAR,MIN,1530.3009,-0.3947,0.6659,0.207,-0.4837,0.4315,0.3282,-0.0874,2.099,-0.0382,-0.4734,0.4248,0.3286,-0.0627
2005,8,MIN,CAR,1445.0378,-21.3053,1.8922,-2.4231,-0.0321,-0.6522,-0.5155,-0.0019,2.1541,-3.4628,-0.0243,-0.6606,-0.5566,-0.0021
2005,8,TEN,OAK,1453.5835,12.9244,-0.2991,-1.3951,-0.6329,-0.2168,0.6362,-0.1755,-0.688,-1.7177,-0.5514,-0.2093,0.5579,-0.1651
2005,8,OAK,TEN,1500.2604,7.6383,0.5164,-3.1089,0.6278,0.147,0.5072,-0.1219,0.9163,-2.8471,0.6191,0.0806,0.4899,-0.0767
2005,8,DEN,PHI,1585.8457,3.262,1.7953,0.0444,1.6421,0.1758,-0.4317,-0.2742,2.6016,0.2485,2.0342,0.1719,-0.4374,-0.3207
2005,8,PHI,DEN,1603.9974,2.4892,1.8411,1.0526,0.5801,0.1522,-0.0915,0.2948,1.5779,0.4881,0.5846,-0.1668,-0.0141,0.2981
2005,8,SF,TB,1295.7255,4.6132,-5.005,-4.7351,-0.3579,-0.2416,0.1298,0.1225,-5.2625,-4.3021,-0.4812,-0.0883,0.1624,0.1803
2005,8,TB,SF,1519.8676,-50.0323,-1.2507,2.6694,-0.3754,0.3136,-0.1127,-0.1288,-1.9412,2.7478,-0.554,0.4139,-0.209,-0.1476
2005,8,NYG,WAS,1516.3751,12.1811,0.5062,-2.2433,0.4108,0.1077,0.4323,0.1391,-0.3294,-0.6209,0.7124,0.1121,0.4841,0.1491
2005,8,WAS,NYG,1518.1192,4.3116,1.3286,0.4484,-0.004,-0.1034,-0.413,-0.0272,-0.7683,1.0174,-0.0091,-0.3488,-0.4297,-0.057
2005,9,MIA,ATL,1516.0629,-8.1066,-3.2364,0.0034,0.1742,0.8594,0.8968,-0.0734,-3.4204,-0.8059,0.25,0.8693,1.0716,-0.0348
2005,9,ATL,MIA,1530.5912,-7.7722,-1.6413,1.0816,1.2674,-0.7152,-0.2094,0.5026,-0.6042,1.2108,1.2559,-0.7769,-0.2737,0.4016
2005,9,TB,CAR,1499.5443,-51.0784,-1.9412,2.7478,-0.554,0.4139,-0.209,-0.1476,-2.3894,1.9634,-0.7142,0.542,-0.1237,-0.1445
2005,9,CAR,TB,1555.818,10.0613,2.099,-0.0382,-0.4734,0.4248,0.3286,-0.0627,3.2557,0.3883,-0.6225,0.5551,0.3234,-0.112
2005,9,NO,CHI,1401.0637,-14.8248,-0.439,-0.9741,-0.8863,-0.9346,-0.2572,0.2193,-0.9193,-0.7736,-0.8899,-1.0751,-0.1992,0.2238
2005,9,CHI,NO,1455.9243,-1.5793,-5.8165,2.6687,-0.7037,0.4805,-0.0201,0.5124,-6.0402,3.0287,-0.5401,0.4834,-0.0275,0.4789
2005,9,BAL,CIN,1498.3329,-30.574,-2.4304,1.952,-0.5022,0.4635,-0.1439,0.2158,-2.3668,1.3494,-0.5042,0.4128,-0.0566,0.2786
2005,9,CIN,BAL,1571.6439,20.9388,2.3685,2.4322,0.6829,-1.0541,-0.0638,-0.2135,3.2684,2.4834,0.742,-1.0525,-0.1683,-0.2638
2005,9,MIN,DET,1427.931,-57.9379,2.1541,-3.4628,-0.0243,-0.6606,-0.5566,-0.0021,2.1836,-3.0374,0.0033,-0.7001,-0.5165,0.0141
2005,9,DET,MIN,1462.2926,-30.0893,-4.7065,0.7486,0.2681,0.2727,-0.2109,0.4916,-5.1817,0.7797,0.3141,0.2503,-0.238,0.4684
2005,9,JAX,HOU,1509.5803,-4.3036,-0.8142,1.5744,-0.314,0.2711,-0.6915,0.3976,-0.0209,1.3094,-0.3517,0.157,-0.7122,0.3981
2005,9,HOU,JAX,1393.7842,-17.2467,-2.0817,-1.4438,-0.3264,-0.954,0.1494,0.1517,-1.7747,-2.0218,-0.1936,-0.9233,0.1486,0.1636
2005,9,NE,IND,1598.0631,13.4369,3.9611,-0.5425,0.2401,0.1188,0.2744,-0.0508,4.3053,-1.3849,0.1129,-0.0178,0.3491,-0.1232
2005,9,IND,NE,1690.2045,-5.4372,8.0723,1.7085,1.348,-0.9067,-0.3014,-0.3441,9.1038,1.4331,1.507,-0.8032,-0.1808,-0.3873
2005,9,NYJ,LAC,1500.5826,-35.3512,-0.9964,0.031,0.4791,-0.115,0.2072,-0.1646,-0.5803,-0.5264,0.5579,-0.1809,0.2965,-0.1765
2005,9,LAC,NYJ,1622.7268,5.8122,4.0762,-0.2782,1.4174,-0.2702,0.4767,-0.5198,4.8924,-0.4924,1.4942,-0.3343,0.4967,-0.5713
2005,9,SF,NYG,1304.7292,0.413,-5.2625,-4.3021,-0.4812,-0.0883,0.1624,0.1803,-5.4659,-4.5972,-0.6687,-0.0794,0.2401,0.1786
2005,9,NYG,SF,1546.8247,5.4739,-0.3294,-0.6209,0.7124,0.1121,0.4841,0.1491,0.061,-0.4695,0.7021,0.2647,0.4869,0.1042
2005,9,KC,OAK,1613.251,-0.9756,4.9241,-2.7509,2.0188,-0.5235,0.5133,-0.3711,4.4994,-2.5918,2.12,-0.5538,0.629,-0.4759
2005,9,OAK,KC,1511.8952,9.1774,0.9163,-2.8471,0.6191,0.0806,0.4899,-0.0767,0.7379,-2.5316,0.6543,-0.0017,0.6643,-0.1435
2005,9,WAS,PHI,1474.2055,-9.6464,-0.7683,1.0174,-0.0091,-0.3488,-0.4297,-0.057,-0.3971,0.6738,-0.0435,-0.1446,-0.3811,-0.0736
2005,9,PHI,WAS,1577.4172,-3.1131,1.5779,0.4881,0.5846,-0.1668,-0.0141,0.2981,2.0342,0.241,0.3469,-0.1389,0.0135,0.2701
2005,9,GB,PIT,1585.6985,12.7501,5.9493,-1.4502,-0.0861,0.0187,0.0917,-0.2478,5.1119,-1.195,-0.3539,-0.0105,0.095,-0.1908
2005,9,PIT,GB,1624.2959,-57.4559,3.4048,1.0619,0.182,0.4383,0.2368,-0.1342,2.9031,1.5164,0.216,0.6562,0.142,-0.1361
2005,9,ARI,SEA,1386.8016,-7.5761,-3.8764,0.8402,-1.3208,-0.0239,0.3774,-0.3457,-3.9756,0.5963,-1.2823,-0.288,0.4728,-0.3408
2005,9,SEA,ARI,1567.8405,8.6282,3.0969,-1.0602,1.8121,-0.5804,-0.1756,-0.4336,3.4496,-0.9609,2.1196,-0.6117,-0.1837,-0.4887
2005,9,CLE,TEN,1396.0971,-14.9636,-2.5558,-0.5666,-0.6293,-0.7513,0.3679,-0.068,-2.2729,-0.3257,-0.6976,-0.7684,0.2716,-0.0197
2005,9,TEN,CLE,1440.2387,10.207,-0.688,-1.7177,-0.5514,-0.2093,0.5579,-0.1651,-0.9338,-1.8686,-0.5315,-0.1537,0.4775,-0.1095
2005,10,DET,ARI,1451.9798,-30.1864,-5.1817,0.7797,0.3141,0.2503,-0.238,0.4684,-4.3956,-0.0234,0.4873,0.2936,-0.1846,0.4682
2005,10,ARI,DET,1374.4479,-9.0909,-3.9756,0.5963,-1.2823,-0.288,0.4728,-0.3408,-2.8948,0.0864,-1.3328,-0.4289,0.4732,-0.3716
2005,10,JAX,BAL,1513.1915,2.2352,-0.0209,1.3094,-0.3517,0.157,-0.7122,0.3981,0.2816,2.1594,-0.3028,0.1414,-0.6671,0.4185
2005,10,BAL,JAX,1492.0113,-8.3683,-2.3668,1.3494,-0.5042,0.4128,-0.0566,0.2786,-3.4815,1.1185,-0.486,0.373,-0.0906,0.2525
2005,10,PIT,CLE,1629.8341,-59.9074,2.9031,1.5164,0.216,0.6562,0.142,-0.1361,3.5531,1.3424,0.414,0.531,0.1228,-0.1317
2005,10,CLE,PIT,1401.5265,-10.1241,-2.2729,-0.3257,-0.6976,-0.7684,0.2716,-0.0197,-1.926,-0.6872,-0.5518,-0.9295,0.2644,-0.0086
2005,10,PHI,DAL,1572.9836,-1.245,2.0342,0.241,0.3469,-0.1389,0.0135,0.2701,1.5387,0.2906,0.4976,-0.1021,0.0169,0.2477
2005,10,DAL,PHI,1501.0438,10.3664,0.6472,1.3504,-0.6654,-0.3436,0.0123,-0.0557,0.6127,1.7179,-0.7082,-0.4662,0.0495,-0.0577
2005,10,OAK,DEN,1516.3797,5.7732,0.7379,-2.5316,0.6543,-0.0017,0.6643,-0.1435,-0.2422,-2.4441,0.7536,0.069,0.5715,-0.1633
2005,10,DEN,OAK,1619.6019,15.3961,2.6016,0.2485,2.0342,0.1719,-0.4374,-0.3207,2.5134,0.9507,1.9519,0.0912,-0.4045,-0.2671
2005,10,ATL,GB,1543.5622,-1.7385,-0.6042,1.2108,1.2559,-0.7769,-0.2737,0.4016,-1.3311,1.3784,1.2989,-0.8657,-0.2585,0.348
2005,10,GB,ATL,1564.5279,7.185,5.1119,-1.195,-0.3539,-0.0105,0.095,-0.1908,4.9195,-0.6708,-0.2505,-0.0455,0.1844,-0.1996
2005,10,IND,HOU,1719.34,2.9688,9.1038,1.4331,1.507,-0.8032,-0.1808,-0.3873,9.4453,1.4033,1.5959,-0.8252,-0.1703,-0.5218
2005,10,HOU,IND,1395.7742,-11.9603,-1.7747,-2.0218,-0.1936,-0.9233,0.1486,0.1636,-1.7737,-2.288,-0.1679,-0.9957,0.3725,0.1575
2005,10,BUF,KC,1505.7804,17.603,-1.0791,0.2823,-0.2322,-0.1355,0.8685,-0.0659,-1.532,1.4827,-0.3884,-0.2038,0.7382,0.03
2005,10,KC,BUF,1610.296,-3.813,4.4994,-2.5918,2.12,-0.5538,0.629,-0.4759,2.9091,-2.3153,2.1995,-0.4267,0.4695,-0.4006
2005,10,SEA,LAR,1585.1914,10.1787,3.4496,-0.9609,2.1196,-0.6117,-0.1837,-0.4887,3.6793,-1.1003,2.2092,-0.5403,-0.1677,-0.5107
2005,10,LAR,SEA,1448.7394,16.7758,0.9523,-0.2465,0.6992,-1.1391,-1.0226,-0.189,1.1473,-0.3947,0.616,-1.212,-0.986,-0.1982
2005,10,NYG,MIN,1561.7336,7.8526,0.061,-0.4695,0.7021,0.2647,0.4869,0.1042,-1.0348,-0.2795,0.6605,0.5361,0.2081,0.164
2005,10,MIN,NYG,1438.8703,-54.2147,2.1836,-3.0374,0.0033,-0.7001,-0.5165,0.0141,1.7856,-2.3873,-0.3128,-0.6663,-0.6161,0.1751
2005,10,MIA,NE,1508.76,-9.3837,-3.4204,-0.8059,0.25,0.8693,1.0716,-0.0348,-3.1335,-0.9034,0.1736,0.8625,0.9948,-0.0479
2005,10,NE,MIA,1576.8235,19.4331,4.3053,-1.3849,0.1129,-0.0178,0.3491,-0.1232,4.5019,-1.5318,0.1208,0.0444,0.3709,-0.0789
2005,10,CAR,NYJ,1584.5748,11.7511,3.2557,0.3883,-0.6225,0.5551,0.3234,-0.112,2.9151,1.0624,-0.6739,0.6494,0.3607,-0.0353
2005,10,NYJ,CAR,1501.4086,-69.7489,-0.5803,-0.5264,0.5579,-0.1809,0.2965,-0.1765,-1.6465,-0.4398,0.448,-0.1391,0.1687,-0.1981
2005,10,CHI,SF,1463.4303,-6.3682,-6.0402,3.0287,-0.5401,0.4834,-0.0275,0.4789,-6.2447,2.9301,-0.451,0.6742,0.0203,0.3403
2005,10,SF,CHI,1290.5392,-3.3222,-5.4659,-4.5972,-0.6687,-0.0794,0.2401,0.1786,-5.332,-4.4487,-0.8909,-0.1519,0.471,0.151
2005,10,TB,WAS,1477.3718,-52.7219,-2.3894,1.9634,-0.7142,0.542,-0.1237,-0.1445,-1.1426,1.8935,-0.8218,0.3712,-0.1218,-0.2578
2005,10,WAS,TB,1483.3194,-6.715,-0.3971,0.6738,-0.0435,-0.1446,-0.3811,-0.0736,-0.193,-0.1116,0.1554,-0.0569,-0.1925,-0.0747
2005,11,LAR,ARI,1444.297,17.7855,1.1473,-0.3947,0.616,-1.212,-0.986,-0.1982,1.8018,-1.2884,0.3821,-1.2696,-0.94,-0.2719
2005,11,ARI,LAR,1376.6896,4.0943,-2.8948,0.0864,-1.3328,-0.4289,0.4732,-0.3716,-1.7846,-0.3962,-1.2657,-0.2386,0.5958,-0.3982
2005,11,LAC,BUF,1633.7375,7.6447,4.8924,-0.4924,1.4942,-0.3343,0.4967,-0.5713,6.2603,-0.1658,1.6563,-0.2688,0.4956,-0.7191
2005,11,BUF,LAC,1510.5507,-11.4325,-1.532,1.4827,-0.3884,-0.2038,0.7382,0.03,-1.9976,0.492,-0.4647,-0.3356,0.9843,0.0306
2005,11,CHI,CAR,1464.261,-10.217,-6.2447,2.9301,-0.451,0.6742,0.0203,0.3403,-5.8387,3.5583,-0.5736,0.6678,-0.0225,0.3631
2005,11,CAR,CHI,1598.2409,3.8933,2.9151,1.0624,-0.6739,0.6494,0.3607,-0.0353,2.1459,0.8051,-0.6664,0.7492,0.3227,-0.0106
2005,11,DAL,DET,1502.1377,9.2886,0.6127,1.7179,-0.7082,-0.4662,0.0495,-0.0577,1.0261,1.539,-0.709,-0.5113,0.0381,0.0125
2005,11,DET,DAL,1463.0133,-15.2986,-4.3956,-0.0234,0.4873,0.2936,-0.1846,0.4682,-4.2278,-0.3578,0.5398,0.2943,-0.3015,0.4747
2005,11,CIN,IND,1586.6677,22.4405,3.2684,2.4834,0.742,-1.0525,-0.1683,-0.2638,3.6534,1.7317,0.8922,-1.1883,-0.0775,-0.2993
2005,11,IND,CIN,1722.2558,6.9523,9.4453,1.4033,1.5959,-0.8252,-0.1703,-0.5218,10.3691,1.1057,1.754,-0.9474,-0.1113,-0.5741
2005,11,TEN,JAX,1434.8426,4.8665,-0.9338,-1.8686,-0.5315,-0.1537,0.4775,-0.1095,-0.6178,-2.4692,-0.5319,0.0253,0.56,-0.1596
2005,11,JAX,TEN,1540.4039,4.3094,0.2816,2.1594,-0.3028,0.1414,-0.6671,0.4185,1.0492,1.9377,-0.5112,0.1418,-0.5837,0.3708
2005,11,HOU,KC,1397.3297,-8.5258,-1.7737,-2.288,-0.1679,-0.9957,0.3725,0.1575,-2.7069,-2.5033,-0.4206,-1.1993,0.5237,0.1916
2005,11,KC,HOU,1589.3425,-18.1348,2.9091,-2.3153,2.1995,-0.4267,0.4695,-0.4006,3.1609,-1.6814,2.4367,-0.2211,0.4127,-0.4879
2005,11,CLE,MIA,1400.7303,-7.6657,-1.926,-0.6872,-0.5518,-0.9295,0.2644,-0.0086,-1.8806,0.4223,-0.4267,-1.1254,0.2315,0.0112
2005,11,MIA,CLE,1505.4569,-12.7291,-3.1335,-0.9034,0.1736,0.8625,0.9948,-0.0479,-4.5666,-0.9444,0.4016,0.7607,0.9618,-0.0289
2005,11,GB,MIN,1577.0218,6.8671,4.9195,-0.6708,-0.2505,-0.0455,0.1844,-0.1996,4.1568,-0.5875,-0.3611,-0.1145,0.1361,-0.1497
2005,11,MIN,GB,1436.0183,-57.4076,1.7856,-2.3873,-0.3128,-0.6663,-0.6161,0.1751,1.5189,-1.974,-0.2325,-0.5763,-0.6992,0.203
2005,11,NE,NO,1583.8858,14.3806,4.5019,-1.5318,0.1208,0.0444,0.3709,-0.0789,4.6855,-2.1673,0.1395,0.0511,0.3869,-0.0327
2005,11,NO,NE,1391.803,-15.5161,-0.9193,-0.7736,-0.8899,-1.0751,-0.1992,0.2238,-0.1801,-0.9573,-0.8977,-1.0903,-0.276,0.2145
2005,11,DEN,NYJ,1628.9541,16.1237,2.5134,0.9507,1.9519,0.0912,-0.4045,-0.2671,2.3305,1.2402,2.1873,0.1641,-0.3995,-0.2377
2005,11,NYJ,DEN,1472.5414,-77.2765,-1.6465,-0.4398,0.448,-0.1391,0.1687,-0.1981,-2.2499,-0.4853,0.363,-0.3307,0.1198,-0.2009
2005,11,WAS,OAK,1491.3167,-2.765,-0.193,-0.1116,0.1554,-0.0569,-0.1925,-0.0747,-0.3491,-0.4388,-0.1492,0.1601,-0.1763,-0.0622
2005,11,OAK,WAS,1500.5609,-0.815,-0.2422,-2.4441,0.7536,0.069,0.5715,-0.1633,0.1817,-2.3315,0.5009,0.3168,0.5508,-0.1726
2005,11,NYG,PHI,1544.6374,0.0814,-1.0348,-0.2795,0.6605,0.5361,0.2081,0.164,-0.124,-0.8229,0.4806,0.5928,0.1881,0.2498
2005,11,PHI,NYG,1570.6949,-138.2482,1.5387,0.2906,0.4976,-0.1021,0.0169,0.2477,1.8898,-0.6022,0.4316,0.0442,-0.1259,0.2593
2005,11,BAL,PIT,1461.2285,-16.9106,-3.4815,1.1185,-0.486,0.373,-0.0906,0.2525,-3.6634,1.4461,-0.7335,0.4427,0.0506,0.2628
2005,11,PIT,BAL,1641.7559,-73.2181,3.5531,1.3424,0.414,0.531,0.1228,-0.1317,2.9933,1.3649,0.3328,0.7324,0.1058,-0.2132
2005,11,SF,SEA,1292.1462,12.1695,-5.332,-4.4487,-0.8909,-0.1519,0.471,0.151,-4.7254,-4.3929,-0.8384,-0.2892,0.4854,0.1535
2005,11,SEA,SF,1593.3477,6.1706,3.6793,-1.1003,2.2092,-0.5403,-0.1677,-0.5107,3.5929,-1.5351,2.3691,-0.583,-0.1718,-0.519
2005,11,ATL,TB,1528.1716,3.4658,-1.3311,1.3784,1.2989,-0.8657,-0.2585,0.348,-0.8844,1.2488,1.335,-1.0929,-0.3221,0.2883
2005,11,TB,ATL,1484.1824,-37.6968,-1.1426,1.8935,-0.8218,0.3712,-0.1218,-0.2578,-1.0793,1.5052,-0.5572,0.3418,-0.0225,-0.2211
2005,12,DET,ATL,1457.4775,-10.3628,-4.2278,-0.3578,0.5398,0.2943,-0.3015,0.4747,-5.0597,-0.6106,0.6105,0.2265,-0.3408,0.5152
2005,12,ATL,DET,1520.9946,9.5516,-0.8844,1.2488,1.335,-1.0929,-0.3221,0.2883,-0.5111,1.8668,1.4139,-1.1505,-0.3895,0.3111
2005,12,CIN,BAL,1581.8741,25.3649,3.6534,1.7317,0.8922,-1.1883,-0.0775,-0.2993,4.154,1.4405,0.9009,-1.2759,0.0281,-0.3171
2005,12,BAL,CIN,1463.1703,-18.3975,-3.6634,1.4461,-0.7335,0.4427,0.0506,0.2628,-3.3996,1.0153,-0.6315,0.4356,0.0803,0.2018
2005,12,BUF,CAR,1482.7762,-15.459,-1.9976,0.492,-0.4647,-0.3356,0.9843,0.0306,-1.8389,0.1668,-0.5197,-0.3933,1.0302,0.0772
2005,12,CAR,BUF,1581.7093,-8.4553,2.1459,0.8051,-0.6664,0.7492,0.3227,-0.0106,2.5797,0.7073,-0.5993,0.794,0.2452,-0.0371
2005,12,TB,CHI,1493.1409,-36.985,-1.0793,1.5052,-0.5572,0.3418,-0.0225,-0.2211,-1.3856,1.4368,-0.4555,0.3309,-0.0562,-0.2521
2005,12,CHI,TB,1479.0759,-6.6149,-5.8387,3.5583,-0.5736,0.6678,-0.0225,0.3631,-5.6755,3.8286,-0.5609,0.585,0.0292,0.3825
2005,12,MIN,CLE,1443.8942,-61.8688,1.5189,-1.974,-0.2325,-0.5763,-0.6992,0.203,1.9202,-1.2919,-0.3763,-0.6083,-0.6998,0.145
2005,12,CLE,MIN,1420.1613,-3.5687,-1.8806,0.4223,-0.4267,-1.1254,0.2315,0.0112,-2.6086,0.2502,-0.3894,-1.0084,0.328,0.0116
2005,12,DAL,DEN,1507.961,4.6493,1.0261,1.539,-0.709,-0.5113,0.0381,0.0125,0.9408,1.7461,-0.7102,-0.5212,0.0151,-0.0238
2005,12,DEN,DAL,1645.3449,15.1813,2.3305,1.2402,2.1873,0.1641,-0.3995,-0.2377,2.0916,1.3194,2.1988,0.1651,-0.339,-0.2245
2005,12,PHI,GB,1558.282,-121.526,1.8898,-0.6022,0.4316,0.0442,-0.1259,0.2593,1.3063,-0.1449,0.47,-0.0746,-0.0639,0.4223
2005,12,GB,PHI,1556.2324,1.889,4.1568,-0.5875,-0.3611,-0.1145,0.1361,-0.1497,3.8789,0.049,-0.2227,-0.1458,-0.1354,-0.1855
2005,12,ARI,JAX,1404.1132,14.5952,-1.7846,-0.3962,-1.2657,-0.2386,0.5958,-0.3982,-1.4243,-0.6071,-1.2653,-0.2078,0.5133,-0.4528
2005,12,JAX,ARI,1544.1401,11.655,1.0492,1.9377,-0.5112,0.1418,-0.5837,0.3708,1.3119,1.6806,-0.5471,0.1415,-0.4928,0.4184
2005,12,WAS,LAC,1479.663,-8.007,-0.3491,-0.4388,-0.1492,0.1601,-0.1763,-0.0622,-0.1936,0.2723,-0.3292,-0.1846,-0.2572,-0.0229
2005,12,LAC,WAS,1670.1252,23.1435,6.2603,-0.1658,1.6563,-0.2688,0.4956,-0.7191,5.4275,-0.2166,2.0577,-0.1223,0.4301,-0.6724
2005,12,HOU,LAR,1363.0058,-8.5113,-2.7069,-2.5033,-0.4206,-1.1993,0.5237,0.1916,-1.4484,-3.5063,-0.5404,-1.2182,0.4824,0.1781
2005,12,LAR,HOU,1426.0787,-123.0428,1.8018,-1.2884,0.3821,-1.2696,-0.94,-0.2719,2.8006,-2.3799,0.404,-1.1721,-0.9176,-0.2481
2005,12,OAK,MIA,1510.2739,0.6588,0.1817,-2.3315,0.5009,0.3168,0.5508,-0.1726,-0.2624,-2.8957,0.5228,0.3707,0.4807,-0.1719
2005,12,MIA,OAK,1480.1644,7.2863,-4.5666,-0.9444,0.4016,0.7607,0.9618,-0.0289,-3.8277,-0.622,0.3388,0.7429,0.9605,0.0116
2005,12,KC,NE,1618.9013,-12.8665,3.1609,-1.6814,2.4367,-0.2211,0.4127,-0.4879,3.7572,-1.2938,2.2508,-0.3193,0.4401,-0.5029
2005,12,NE,KC,1578.9057,12.9423,4.6855,-2.1673,0.1395,0.0511,0.3869,-0.0327,4.2535,-2.5359,0.2538,0.2023,0.4119,-0.0486
2005,12,NYJ,NO,1445.6803,-72.9853,-2.2499,-0.4853,0.363,-0.3307,0.1198,-0.2009,-1.5939,-1.0181,0.2485,-0.3927,0.2196,-0.192
2005,12,NO,NYJ,1398.5767,-7.2266,-0.1801,-0.9573,-0.8977,-1.0903,-0.276,0.2145,0.6659,-1.2934,-0.8255,-0.9971,-0.2909,0.1569
2005,12,SEA,NYG,1587.0889,5.6526,3.5929,-1.5351,2.3691,-0.583,-0.1718,-0.519,3.0359,-1.7612,2.3234,-0.6133,-0.1453,-0.4135
2005,12,NYG,SEA,1550.6882,3.1401,-0.124,-0.8229,0.4806,0.5928,0.1881,0.2498,0.1593,-0.4386,0.5158,0.63,0.0124,0.2345
2005,12,IND,PIT,1736.2004,8.9611,10.3691,1.1057,1.754,-0.9474,-0.1113,-0.5741,9.9273,1.508,1.6897,-0.7838,-0.0813,-0.5333
2005,12,PIT,IND,1631.419,29.6156,2.9933,1.3649,0.3328,0.7324,0.1058,-0.2132,2.5297,1.7117,0.1423,0.7847,0.0378,-0.2305
2005,12,TEN,SF,1437.7997,5.8348,-0.6178,-2.4692,-0.5319,0.0253,0.56,-0.1596,-0.9566,-2.275,-0.5054,-0.0641,0.6407,-0.0754
2005,12,SF,TEN,1302.5877,16.1874,-4.7254,-4.3929,-0.8384,-0.2892,0.4854,0.1535,-4.9482,-4.137,-0.7343,-0.3108,0.3453,0.1069
2005,13,SF,ARI,1298.5173,39.3281,-4.9482,-4.137,-0.7343,-0.3108,0.3453,0.1069,-5.4637,-4.4262,-0.813,-0.2291,0.4113,0.1616
2005,13,ARI,SF,1402.5165,19.3721,-1.4243,-0.6071,-1.2653,-0.2078,0.5133,-0.4528,-1.1037,-0.2842,-1.3604,-0.1437,0.4223,-0.4909
2005,13,CAR,ATL,1588.7421,-3.758,2.5797,0.7073,-0.5993,0.794,0.2452,-0.0371,2.4917,1.0849,-0.5448,0.8987,0.287,-0.0229
2005,13,ATL,CAR,1539.9943,12.904,-0.5111,1.8668,1.4139,-1.1505,-0.3895,0.3111,-0.9531,1.9591,1.292,-1.1949,-0.4131,0.2869
2005,13,MIA,BUF,1500.1499,8.8393,-3.8277,-0.622,0.3388,0.7429,0.9605,0.0116,-3.5548,-0.8748,0.346,0.7506,1.0268,-0.0109
2005,13,BUF,MIA,1478.9664,-19.3988,-1.8389,0.1668,-0.5197,-0.3933,1.0302,0.0772,-1.5856,-0.0762,-0.5288,-0.3991,1.0677,0.0389
2005,13,PIT,CIN,1619.7447,22.3229,2.5297,1.7117,0.1423,0.7847,0.0378,-0.2305,2.9582,1.5226,-0.0033,0.5579,0.1233,-0.3393
2005,13,CIN,PIT,1586.3181,32.7483,4.154,1.4405,0.9009,-1.2759,0.0281,-0.3171,4.422,1.1605,1.1651,-1.1573,0.2092,-0.3665
2005,13,NYG,DAL,1559.1751,7.6638,0.1593,-0.4386,0.5158,0.63,0.0124,0.2345,-0.1933,0.4034,0.3972,0.6069,-0.0105,0.214
2005,13,DAL,NYG,1507.1806,9.2955,0.9408,1.7461,-0.7102,-0.5212,0.0151,-0.0238,-0.1333,1.9954,-0.6832,-0.4246,0.0493,-0.0106
2005,13,KC,DEN,1627.3375,-9.3693,3.7572,-1.2938,2.2508,-0.3193,0.4401,-0.5029,4.118,-1.5537,2.3841,-0.2835,0.4277,-0.551
2005,13,DEN,KC,1645.7048,10.7375,2.0916,1.3194,2.1988,0.1651,-0.339,-0.2245,2.4744,1.1047,2.1571,0.0567,-0.2588,-0.2173
2005,13,CHI,GB,1487.8286,-6.2254,-5.6755,3.8286,-0.5609,0.585,0.0292,0.3825,-6.2184,5.0019,-0.6191,0.4543,0.0612,0.4313
2005,13,GB,CHI,1554.7719,-7.5423,3.8789,0.049,-0.2227,-0.1458,-0.1354,-0.1855,2.3733,0.4257,-0.0705,-0.0984,-0.2166,-0.2039
2005,13,BAL,HOU,1462.0551,-14.9055,-3.3996,1.0153,-0.6315,0.4356,0.0803,0.2018,-3.6058,1.4296,-0.8609,0.405,0.0792,0.1594
2005,13,HOU,BAL,1360.5207,3.87,-1.4484,-3.5063,-0.5404,-1.2182,0.4824,0.1781,-1.9321,-3.3275,-0.5048,-1.0316,0.5529,0.1788
2005,13,CLE,JAX,1412.4207,20.8763,-2.6086,0.2502,-0.3894,-1.0084,0.328,0.0116,-1.6004,-0.2358,-0.646,-0.9958,0.2773,-0.0418
2005,13,JAX,CLE,1548.8991,-39.232,1.3119,1.6806,-0.5471,0.1415,-0.4928,0.4184,1.7844,0.865,-0.5618,0.3502,-0.404,0.4477
2005,13,DET,MIN,1435.963,54.7811,-5.0597,-0.6106,0.6105,0.2265,-0.3408,0.5152,-5.3712,-1.084,0.6533,0.192,-0.2876,0.5396
2005,13,MIN,DET,1455.5309,-54.2445,1.9202,-1.2919,-0.3763,-0.6083,-0.6998,0.145,2.2546,-1.2767,-0.3361,-0.6431,-0.7404,0.1143
2005,13,NE,NYJ,1574.1471,-0.177,4.2535,-2.5359,0.2538,0.2023,0.4119,-0.0486,4.5907,-2.1602,0.1444,0.2081,0.3521,-0.115
2005,13,NYJ,NE,1445.5784,-58.1303,-1.5939,-1.0181,0.2485,-0.3927,0.2196,-0.192,-2.2192,-1.3612,0.2417,-0.3037,0.3303,-0.1575
2005,13,LAC,OAK,1674.4332,6.3871,5.4275,-0.2166,2.0577,-0.1223,0.4301,-0.6724,5.2407,0.0733,2.043,0.0461,0.5424,-0.7035
2005,13,OAK,LAC,1490.4034,-6.3874,-0.2624,-2.8957,0.5228,0.3707,0.4807,-0.1719,-0.6653,-2.789,0.3268,0.3827,0.5324,-0.2367
2005,13,PHI,SEA,1562.5411,-116.4902,1.3063,-0.1449,0.47,-0.0746,-0.0639,0.4223,-1.1357,-0.1881,0.0515,0.1375,-0.0561,0.5084
